strategy,run,grid_size,grid_label,pattern_diversity,pattern_richness,pattern_evenness,unique_patterns,total_transitions,unique_transitions,connectivity_ratio,vertical_stratification,layer_density_variation,average_layer_density,average_kl_divergence,max_kl_divergence,uniform_kl_divergence
collapsed_neighbors,50,10,10×10×10,4.047051679406492,90,0.8993828574774935,92,2700,396,0.09460105112279026,0.19497354497354494,0.2869773510226896,0.47800000000000004,12.782007872521246,20.334943721703127,1.4412220383563146
collapsed_neighbors,51,10,10×10×10,3.958888516360503,85,0.891109449695589,87,2700,353,0.09435979684576316,0.1675213675213675,0.27565195446432084,0.42400000000000004,13.518083861122923,20.594355543926877,1.4807406684996351
collapsed_neighbors,52,10,10×10×10,3.921246035417365,83,0.8873925048345763,85,2700,343,0.09607843137254903,0.18066847335140018,0.27023878330099105,0.391,13.594791250579947,20.814493689004056,1.4588674092602274
collapsed_neighbors,53,10,10×10×10,4.0003579163364,87,0.8957546393815112,89,2700,372,0.09499489274770173,0.171680216802168,0.27565195446432084,0.42400000000000004,13.439736141506629,20.45827962261623,1.4645966904512586
collapsed_neighbors,54,10,10×10×10,3.939603733917931,85,0.8867686222641316,87,2700,352,0.09409248863940123,0.10474254742547424,0.3079107013405023,0.301,14.66572675478352,20.677915177333183,1.5289156274699414
collapsed_neighbors,55,10,10×10×10,3.969857153481576,83,0.8983933809418615,85,2700,361,0.10112044817927171,0.190133453291348,0.27340263349134003,0.41899999999999993,13.212498643794769,20.568933510208616,1.4319853060511936
collapsed_neighbors,56,10,10×10×10,4.024401681711606,89,0.8965755633156275,91,2700,370,0.09035409035409035,0.1056910569105691,0.31746495869623154,0.324,14.599546582403104,20.477631675937968,1.536388221356922
collapsed_neighbors,57,10,10×10×10,4.11145743253404,95,0.902847734008241,97,2700,428,0.09192439862542956,0.1982731455221529,0.29013100489261745,0.492,12.620809842462418,20.165081660407928,1.4464321024323832
collapsed_neighbors,58,10,10×10×10,3.5623870606028936,71,0.8357153629550788,73,2700,274,0.10426179604261795,0.11839402427637721,0.278919343180067,0.262,15.250557726994776,21.33834516303989,1.5342572423451604
collapsed_neighbors,59,10,10×10×10,4.033515220563407,88,0.900873753236605,90,2700,390,0.09737827715355805,0.18245257452574526,0.2869773510226896,0.47800000000000004,12.736544913209597,20.329711244240332,1.4339621514124006
collapsed_neighbors,60,11,11×11×11,4.022739596909646,92,0.8896346055027017,94,3630,409,0.09357126515671471,0.17706155632984902,0.294436810072245,0.40495867768595045,12.537187210879358,20.437914970562563,1.4748709667244733
collapsed_neighbors,61,11,11×11×11,4.087499062875379,94,0.8996772736003513,96,3630,413,0.0905701754385965,0.16516913319238902,0.2913648781794192,0.3944402704733283,12.883096884565424,20.395465502070405,1.4430749723933805
collapsed_neighbors,62,11,11×11×11,3.5685802190149363,71,0.83716824203366,73,3630,279,0.10616438356164383,0.1653781512605042,0.25399107773724255,0.25770097670924125,14.45935615559626,21.40574612031527,1.4743914921111465
collapsed_neighbors,63,11,11×11×11,4.007123915699166,93,0.8840675029311877,95,3630,413,0.09249720044792833,0.21033681765389084,0.2615460527086904,0.43050338091660406,12.152242577829037,20.491488877295772,1.4607179246423945
collapsed_neighbors,64,11,11×11×11,4.062010108601162,93,0.8961767115618872,95,3630,429,0.09608062709966406,0.18095238095238095,0.3148753070190892,0.4613072877535687,12.013679952645418,20.1469703642864,1.4469171634762708
collapsed_neighbors,65,11,11×11×11,4.108849969551985,97,0.8981660237902495,99,3630,428,0.08822923108637394,0.1705050505050505,0.30347166364610373,0.42975206611570244,12.556663705095048,20.24063221407783,1.4620459285199494
collapsed_neighbors,66,11,11×11×11,3.872285017991391,81,0.8811764300137931,83,3630,342,0.1004995592124596,0.17397435897435898,0.2546303292104791,0.371900826446281,13.197346296138324,20.783542295209543,1.4589612173532105
collapsed_neighbors,67,11,11×11×11,3.99325699336813,94,0.8789341622629527,96,3630,393,0.0861842105263158,0.19626262626262628,0.2579822924096161,0.400450788880541,13.055744927211027,20.64379703791175,1.4914418793693773
collapsed_neighbors,68,11,11×11×11,3.7231385950000035,78,0.8545759524234716,80,3630,322,0.10189873417721519,0.18175675675675676,0.2518171407080568,0.29226145755071375,13.81381037865916,21.211055352925328,1.4662931564045583
collapsed_neighbors,69,11,11×11×11,3.875985862460064,84,0.874779084405365,86,3630,349,0.09548563611491108,0.18695121951219512,0.25253343475590645,0.34335086401202103,13.45380632134448,20.922013244203683,1.4580785218294003
